Zeit,Messung,Sensor,Wert
2026-02-03T15:01:49.21607171Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T15:21:49.201339895Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T15:41:49.171299431Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T16:01:49.158549549Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T16:21:49.121868827Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T16:41:49.113257823Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T17:01:49.096601137Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T17:21:48.987685763Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T17:41:48.978088915Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T18:01:49.033759733Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T18:21:49.023380991Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T18:41:48.99694053Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T19:01:48.971549532Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T19:21:48.956650925Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T19:41:48.937116618Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T20:01:48.922576189Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T20:21:48.812313741Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T20:41:48.801402509Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T21:01:48.853212936Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T21:21:48.791156741Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T21:41:48.832871438Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T22:01:48.79655372Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T22:21:48.701429027Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T22:41:48.680066007Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T23:01:48.779742931Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T23:21:48.759491412Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-03T23:41:48.718730605Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T00:01:48.745330688Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T00:21:48.65720391Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T00:41:48.647703074Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T01:01:48.731100454Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T01:21:48.543905224Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T01:41:48.584560854Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T02:01:48.575767338Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T02:21:48.54913677Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T02:41:48.541993001Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T03:01:48.453094743Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T03:21:48.520313614Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T03:41:48.500413445Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T04:01:48.502323947Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T04:21:48.481057696Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T04:41:48.465259185Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T05:01:48.460559026Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T05:21:48.405853125Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T05:41:48.424747832Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
2026-02-04T06:01:48.424680167Z,device_frmpayload_data_DC4_1_circumference,B1_DC4/1,0
